Depth,DT,RHOB,NPHI,PEF,SGR,RT
3189.732,79.6031,2.3378,15.2445,2.2249,20.1578,921.806
3189.8844,78.5281,2.3619,14.5406,2.3465,20.0145,568.716
3190.0368,77.3975,2.3775,14.0001,2.4113,19.9653,414.075
3190.1892,76.439,2.3825,13.7158,2.3976,20.0555,329.936
3190.3416,75.708,2.3749,13.7481,2.3175,20.2956,297.161
3190.494,75.3391,2.3566,14.0811,2.1921,20.6564,288.463
3190.6464,75.3802,2.3326,14.638,2.0385,21.0391,286.674
3190.7988,75.7505,2.3091,15.2774,1.8792,21.353,283.328
3208.4746,62.17,2.556,0.1847,3.354,35.5102,23.47
3509.1624,65.9414,2.4573,0.226349,3.2444,43.936,11.7655
3817.7724,60.8756,2.5215,0.107776,3.6201,12.972,21.9879
3291.2232,61.41,2.629,0.1655,2.834,61.92,3.285
3637.4832,61.236,2.6145,6.24E-02,4.8156,22.933,323.011
3357.6696,51.32,2.721,1.00E-01,3.765,35.18,17.73
3706.8252,64.088,2.5714,0.116346,4.5822,29.3814,11.2779
3826.3068,65.4277,2.7237,9.49E-02,4.2556,62.8352,13.124
3510.2292,66.447,2.5917,0.149364,3.9804,41.6432,4.49
3573.9324,54.0107,2.7968,6.51E-02,3.9259,19.4853,547.169
3655.0092,66.1412,2.5747,0.193433,3.9671,56.3487,5.7176
3769.7664,53.7097,2.6889,0.027462,4.8757,9.8552,57.4765
3785.4636,60.3982,2.585,8.53E-02,4.2022,22.6385,32.552
3629.2536,57.97,2.6811,9.60E-02,3.5533,27.5365,1999.08
3846.576,58.2867,2.7239,0.037501,4.7205,29.0344,94.8919
3797.1984,68.4314,2.4519,0.117506,3.2438,11.8145,344.038
3691.128,58.5566,2.6328,5.87E-02,4.8377,29.8368,12.1157
3263.0292,58.56,2.624,0.1512,3.436,45.86,54.59
3815.0292,62.6631,2.5355,0.146357,3.8414,17.2314,14.1877
3259.0668,65.01,2.514,0.2295,2.998,48.58,33.02
3687.1656,65.0511,2.6811,0.220299,3.6835,114.189,3.6845
3696.0048,61.6391,2.5449,0.101234,4.7919,21.8189,42.5805
3758.7936,60.2654,2.6228,8.41E-02,4.8312,16.189,13.9256
3655.6188,64.0219,2.6583,0.153456,4.1184,110.441,7.8833
3657.1428,53.5905,2.7228,4.88E-02,4.7209,57.1424,42.3004
3428.8404,53.59,2.737,9.46E-02,3.874,34.39,18.4
3737.9148,79.8815,2.2845,0.195479,2.1601,38.7279,1.3583
3828.7452,78.805,2.6481,0.242519,3.6171,135.814,3.6248
3513.1176,68.59,2.42,0.2601,3.546,18.13,36.68
3823.8684,56.7578,2.7298,8.27E-02,4.0982,37.6364,9.1885
3561.4356,54.8491,2.6553,5.46E-02,4.7429,20.1579,44.8281
3239.8716,54.6941,2.6723,1.3826,4.897,48.4952,42.4422
3928.5672,80.1987,2.3226,0.183598,2.371,36.3212,0.7745
3928.7196,80.3794,2.327,0.183143,2.379,36.1978,0.7807
3929.1768,79.2526,2.3709,0.175271,2.7852,43.3812,0.9302
3929.3292,78.4874,2.3893,0.172532,2.856,52.1942,0.9463
3929.9388,77.7796,2.4286,0.169341,2.704,60.8573,1.1446
3930.0912,77.7363,2.4356,0.168425,2.8242,60.7642,1.1473
3930.8532,75.6834,2.4208,0.15233,2.3188,50.5357,1.207
3931.0056,75.3312,2.429,0.151083,2.562,47.3456,1.1948
3931.7676,74.9922,2.5048,0.164571,3.0955,87.0306,1.5804
3932.2248,74.0938,2.5356,0.165065,3.3049,90.9248,1.8597
3581.8572,59.5529,2.5399,0.161056,3.3197,31.1901,45.81
3687.9276,49.9862,2.7224,0.02955,4.3392,22.6634,202.174
3360.8772,57.4237,2.616,0.102314,4.2733,30.6064,20.5724
3274.9236,62.4532,2.6111,0.10406,4.8283,65.5112,20.2371
3346.392,58.82,2.569,0.1703,3.326,28.42,56.81
3476.0916,66.173,2.6249,0.173003,3.0978,137.321,9.1743
3414.8196,56.98,2.658,0.1192,3.162,52.97,6.941
3343.344,52.64,2.698,9.68E-02,3.217,46.72,33.99
3584.7528,62.6329,2.5917,6.13E-02,2.6213,57.7724,13.0472
3307.3848,57.1901,2.6895,7.89E-02,4.5531,43.4198,25.8574
3322.3128,52.69,2.735,7.13E-02,3.819,28.31,50.23
3400.1964,56.393,2.6638,9.83E-02,3.7594,17.6667,137.17
3460.0896,71.3698,2.4681,0.13538,2.4354,57.3882,7.4291
3642.8172,69.0839,2.443,8.50E-02,2.4293,18.4953,47.6836
3471.9768,59.0259,2.5921,7.12E-02,3.4012,44.9619,20.4447
3351.7332,57.127,2.6854,0.11099,3.6093,51.9037,7.5802
3477.9204,62.922,2.674,0.150194,3.337,128.118,25.5255
3268.8276,64.6583,2.6305,7.37E-02,4.9034,47.7634,28.5319
3442.8684,53.2238,2.6977,0.014244,5.3383,18.4434,94.9747
3628.0344,58.7684,2.6471,3.79E-02,3.3139,30.965,19.7647
3296.2524,55.35,2.646,0.1358,3.326,45,49.59
3603.3456,57.7136,2.6113,0.020454,3.1945,33.0819,33.5672
3689.2992,50.2129,2.7377,0.011294,4.7983,19.244,162.309
3256.6356,58.2739,2.6856,0.114899,3.7668,45.9574,92.507
3720.3888,51.2757,2.7131,1.34E-02,5.2362,14.1846,106.586
3325.368,66.0905,2.4865,8.84E-02,2.8218,34.2942,62.1409
3353.4024,54.09,2.698,0.1186,3.765,34.38,58
3334.6644,60.754,2.5519,8.08E-02,2.756,25.1015,39.9057
3714.2928,51.6814,2.7429,0.001601,8.4855,13.0013,389.317
3328.4088,56.96,2.655,0.1337,3.71,27.36,8.951
3268.0584,56.2,2.642,0.1412,3.326,49.34,32.23
3168.7008,85.9514,2.6018,0.164024,3.5247,83.5163,5.0074
3370.776,53.29,2.693,0.1092,3.6,30.37,25.74
3514.6416,69.02,2.451,0.2588,3.491,26.92,14.37
3343.8084,50.666,2.8466,4.85E-02,3.7368,40.8885,32.1094
2968.9044,58.654,2.6802,0.127508,3.9448,43.6965,1994.86
3086.862,49.3231,2.7667,1.20E-02,4.9649,36.0954,2000
3125.2668,53.279,2.7921,7.18E-02,3.8704,40.9626,203.391
3430.2192,54.7619,2.667,0.043989,4.8014,25.7686,16.2715
3671.9256,67.2021,2.728,0.148124,4.0567,44.2287,4.5796
3563.4168,65.4673,2.6845,0.108726,4.5769,34.9234,6.8064
3435.858,66.4823,2.5312,0.131559,3.9073,29.7897,21.1423
3188.5128,65.9908,2.4499,24.3224,3.1003,41.4618,19.3334
3199.1808,56.9222,2.6472,13.2092,3.5673,47.5446,43.2
3460.242,73.5243,2.3966,0.194527,2.4617,33.3001,0.5218
3339.9984,57.6865,2.6285,14.5543,3.6133,33.8619,36.9825
3367.1256,76.8934,2.2447,8.53E-02,2.3964,33.4833,147.343
3371.088,65.2874,2.5208,0.161697,4.0703,30.4413,27.0219
3248.406,67.6553,2.5118,23.4682,3.8276,38.0616,5.9958
3275.3808,77.8894,2.2568,0.121211,2.2138,25.7094,59.3523
3733.1904,61.5013,2.5593,0.18354,3.9589,35.5716,589.405
3549.396,60.0137,2.6838,6.23E-02,4.7951,25.2385,13.7741
3262.122,51.0581,2.7868,5.86E-02,3.8043,50.355,90.2175
3453.0792,65.6684,2.6257,0.152591,4.035,55.6102,11.8424
3287.7252,70.6783,2.3978,19.2095,2.4007,63.1152,2.6163
3288.1824,72.9026,2.3928,21.3885,2.4217,86.2964,2.4932
3288.3348,73.8255,2.4198,22.1412,2.556,96.9972,2.5257
3288.4872,74.8223,2.4581,22.8912,2.7349,107.543,2.5475
3288.6396,75.6706,2.4991,23.5897,2.9342,115.738,2.6061
3288.792,76.1299,2.5328,23.9611,3.1063,119.17,2.7889
3288.9444,76.1098,2.5483,23.6552,3.2049,116.025,3.2099
3289.0968,75.6511,2.5429,22.4176,3.1993,106.396,3.9827
3289.2492,74.9194,2.5135,20.2489,3.0893,91.7738,4.3875
3289.4016,74.225,2.4673,17.5082,2.8921,75.0351,5.142
3289.554,73.8295,2.4106,14.7217,2.651,59.3173,6.3914
3289.7064,73.8088,2.3546,12.4393,2.4027,46.7183,8.1117
3289.8588,74.1975,2.3047,10.785,2.1827,37.9932,8.9578
3290.0112,74.9253,2.2655,9.6727,2.0109,32.9469,10.7583
3290.1636,75.8235,2.242,9.0252,1.9029,31.2133,13.6004
3290.316,76.8637,2.2392,8.8321,1.8555,32.3469,14.8475
3290.4684,77.9584,2.2591,9.2407,1.869,36.5513,14.9722
3290.6208,78.8967,2.2991,10.3908,1.9615,44.3499,13.4458
3290.7732,79.5122,2.3544,12.308,2.1338,55.7121,10.9897
3290.9256,79.7896,2.4156,14.7734,2.3746,69.6924,8.8241
3291.078,79.7371,2.4754,17.5472,2.6539,84.8924,7.9648
3291.2304,79.3619,2.527,20.2622,2.9439,99.4305,7.1277
3300.0696,74.9942,2.6274,17.8484,3.5946,102.388,4.9444
3300.222,74.0973,2.6312,18.5741,3.5647,104.437,5.1369
3026.8164,53.818,2.6833,8.4164,3.4392,20.7088,35.2862
3675.888,64.8767,2.6503,0.156589,4.273,31.7908,4.059
3092.5008,50.2581,2.799,0.014348,4.8996,32.6248,2000
3148.8888,59.9882,2.5734,0.126503,4.7421,31.2008,58.0953
2959.1508,64.7887,2.5963,0.186327,3.8959,35.7461,1875.49
3363.468,51.5195,2.7198,0.082954,3.8501,29.2229,835.881
3133.6488,68.8864,2.4435,18.9268,4.1425,29.5213,16.613
3142.6404,65.9319,2.5619,0.138214,4.5087,31.8623,13.6252
3025.7496,68.7518,2.7482,5.09E-02,3.1978,34.6294,16.3957
2987.3448,69.493,2.6137,0.141726,3.9859,44.3676,2000
3031.0836,64.0826,2.2416,0.243216,2.7997,23.928,24.3676
3107.7408,54.6065,2.763,6.61E-02,3.8675,41.1142,179.49
3157.5756,51.8952,2.707,5.80E-02,4.534,37.6014,16.5102
3256.9404,58.0408,2.6538,0.13238,3.8369,51.9825,72.305
3113.0748,98.4756,2.4576,0.389388,3.541,139.008,1.8541
3150.5652,63.6385,2.6348,0.131204,4.2606,26.3876,17.0414
3148.7364,61.0719,2.5571,0.13241,4.7617,31.2702,58.8749
3011.1192,78.394,2.4549,0.138848,2.9527,28.3471,71.0674
3108.8076,61.1377,2.6784,8.11E-02,3.3965,42.7515,124.613
3773.2716,50.6203,2.7894,0.101133,3.8729,58.9149,53.1267
3100.4256,86.8937,2.4895,0.17565,2.5783,29.2211,11.4486
3348.6852,56.98,2.672,0.112,3.878,51.26,2000
3021.1776,68.5739,2.7433,0.029703,3.7178,19.3964,1985.25
3012.0336,79.7502,2.5324,0.113871,2.7156,34.7169,28.4009
3154.9848,66.479,2.5231,0.198538,3.9139,36.4358,33.9583
3086.5572,62.6693,2.5243,18.2449,3.0707,38.5707,3.6622
3140.964,62.4606,2.6364,0.156548,3.7978,44.51,2.9129
2984.4492,63.0421,2.5677,0.190908,3.8851,27.7083,157.621
3070.5552,58.5408,2.6886,0.124894,4.0021,32.4954,382.208
3078.0228,65.6857,2.4572,0.241183,3.796,49.7161,411.48
3161.2332,62.7331,2.642,0.123893,4.9775,34.2006,15.6013
3192.6276,64.692,2.4645,24.3834,2.9027,50.3135,14.6303
3283.458,57.0903,2.6288,4.6381,4.9052,54.5521,12.5719
3377.6412,66.0164,2.5404,16.5568,4.048,48.2002,30.903
3356.9148,54.525,2.751,9.60E-02,3.8,51.27,50.4841
3180.7404,64.9373,2.4411,21.3264,3.1794,33.9778,98.4299
3291.078,63.8799,2.5185,16.728,3.7356,32.8125,20.0982
3375.0504,59.8289,2.6811,10.5008,5.9728,47.7939,8.1857
3462.6804,69.4428,2.4376,12.3779,2.3563,24.0395,2.8011
3551.8344,76.6085,2.6235,23.8161,3.5574,139.282,3.8688
3396.0816,56.1485,2.5973,4.369,5.1015,24.1095,4.8777
3381.756,73.7786,2.5322,18.691,2.8164,119.551,3.274
3501.5424,63.4178,2.5238,14.1965,4.2372,18.9903,23.6896
3138.9828,64.578,2.6207,19.2966,3.8853,50.8729,3.7525
3500.3232,64.6853,2.509,12.9575,4.4447,15.7798,24.9095
3168.8532,61.7418,2.566,17.0551,3.7293,81.3705,55.8296
3471.5196,60.0666,2.6423,8.3308,6.2716,25.205,18.5102
3224.4792,72.3022,2.4469,13.4398,2.4202,34.3093,24.6446
3337.56,54.3141,2.7284,5.3831,3.9234,57.6137,18.0472
3333.4452,50.4878,2.5155,1.1976,4.5947,43.7309,125.121
3313.6332,57.1618,2.4912,2.4022,4.37,61.6888,71.6115
3293.364,56.2918,2.6262,10.8687,3.971,31.4658,24.5698
3509.6196,53.8481,2.6896,1.6126,4.4794,33.4625,39.4963
3756.0504,69.4606,2.6295,0.180696,3.8504,88.4203,14.0405
3518.6112,55.5024,2.6975,5.23E-02,3.6338,73.0061,27.6606
3882.39,80.0535,2.3565,0.15497,2.6242,58.7017,2.086
3137.0016,61.2409,2.5507,15.0665,4.733,44.0528,8.8991
3627.7296,53.4026,2.4498,2.93E-02,4.1123,44.1875,112.401
3647.9988,59.1343,2.5731,0.151833,4.6839,44.2614,22.8852
3639.0072,60.6905,2.5927,8.04E-02,4.5475,52.465,23.722
3583.3812,-999.25,2.6631,5.91E-02,4.5793,27.7252,9.1714
3411.474,63.6434,2.6026,0.122808,2.9504,46.7715,4.0385
3480.2064,78.2438,2.3045,0.181683,2.0256,22.1881,0.4126
3496.056,67.3648,2.5317,0.175256,4.4092,17.6466,22.6187
3326.7396,57.4896,2.6703,0.131655,3.5565,20.0594,325.823
3507.486,67.02,2.5503,0.161871,3.2992,33.5191,6.8763
3315.9192,59.1771,2.6057,0.157968,3.6178,17.9978,353.254
3548.634,57.4079,2.6958,4.08E-02,4.6254,29.0443,21.1421
3371.3928,67.2199,2.527,0.168837,4.0963,31.4756,48.3846
3378.5556,59.6464,2.6646,6.87E-02,4.0115,42.3615,7.1978
3550.92,59.56,2.5906,9.32E-02,4.7351,29.0241,3.8804
3329.7876,56.123,2.7145,0.106306,3.6217,55.0339,8.9933
3481.2732,79.5356,2.3959,0.207488,2.2314,41.569,0.6313
3551.9868,58.3049,2.67,0.057227,4.9365,28.5653,12.2854
3321.7104,62.3089,2.5582,0.184285,3.6401,15.7368,124.909
3328.7208,55.2783,2.7115,0.112168,3.7422,19.9826,112.51
3401.4156,60.4178,2.631,0.164734,3.5954,52.8008,20.0602
3284.3724,60.7007,2.6488,0.110507,4.2381,50.947,9.3877
3504.5904,66.5834,2.4998,0.195037,3.8921,19.2177,430.47
3196.2852,55.0044,2.6632,12.386,3.1789,21.0679,68.7099
3135.3252,60.8617,2.6059,0.192456,3.7884,47.1157,6.905
3096.4632,60.0081,2.8838,0.148177,3.725,45.8913,8.6428
3554.2728,60.134,2.619,9.31E-02,4.741,28.0732,5.2508
3453.6888,67.5428,2.5329,0.177086,4.0504,20.3119,61.2804
3524.5548,61.5533,2.5867,16.4235,4.6319,20.7467,16.3019
3402.4824,62.5634,2.697,0.12228,3.3434,54.9631,4.9604
3284.5248,60.7417,2.644,0.127107,4.0095,50.8855,5.4269
3408.7308,51.967,2.7972,0.067787,3.9654,23.5371,47.9374
3503.0664,69.8051,2.4337,0.149821,3.2594,15.1033,522.741
3508.0956,68.8247,2.4992,0.186866,3.4113,37.6702,9.9395
3489.8076,54.5356,2.678,0.040471,4.8926,14.2557,18.0268
3527.298,59.1743,2.6228,0.147826,3.6248,37.6699,32.9075
3876.4464,78.8118,2.364,0.149381,2.6336,56.1103,2.516
3744.1632,55.1863,2.6808,1.30E-02,4.9746,41.5239,2000
3587.496,60.6181,2.6332,7.11E-02,5.2393,44.2485,346.439
3554.1204,56.8973,2.6972,5.63E-02,4.9044,48.5001,60.3129
3523.3356,60.8244,2.66,0.107773,4.0812,63.014,4.6843
3650.742,57.6336,2.6202,0.077203,4.952,48.0581,11.1165
3754.5264,61.6033,2.4656,0.103509,2.839,33.9621,138.576
3576.2184,59.9418,2.6287,9.44E-02,4.144,34.2501,885.016
3372.0024,58.347,2.6193,0.148973,3.3964,25.6901,45.6285
3513.1219,54.64,2.697,6.08E-03,5.61,32.6893,285
3558.3876,57.0647,2.662,0.1428,3.539,24.6091,7.1431
3314.6973,55,2.689,0.01703,4.466,54.4196,20.24
3322.7745,58.75,2.675,3.99E-02,5.033,67.8294,22.71
3019.1964,68.9192,2.6721,0.115677,3.4926,37.4688,13.8647
3902.8116,59.1773,2.706,0.135691,4.5364,21.8894,7.8867
3319.4244,51.0403,2.8189,0.058046,3.8701,43.5181,47.1925
3022.854,65.129,2.6984,5.73E-02,3.316,32.3645,172.923
3112.6176,93.7917,2.4725,0.351969,3.4771,140.356,1.8189
3086.2524,48.6638,2.7546,0.013715,4.9671,33.4212,2000
3042.2088,65.1236,2.5868,0.16247,3.7703,21.812,154.591
3036.1128,57.7732,2.7078,7.98E-02,3.8252,35.1104,24.5881
3831.0312,71.5931,2.4542,0.239649,4.1093,49.131,28.0783
3047.238,53.031,2.7155,1.80E-02,4.8546,32.6943,56.3816
3011.5764,72.7752,2.5236,0.121825,2.8605,29.8073,41.7348
3081.2232,58.0056,2.5657,9.35E-02,4.8956,19.0577,86.0103
3108.198,55.6752,2.7078,8.59E-02,3.6339,44.6104,156.923
3886.2,57.0262,2.7276,0.119534,5.0618,17.4443,46.3162
3116.7324,74.8877,2.3771,0.230004,4.8499,22.2175,46.2093
3066.1356,63.432,2.574,0.190973,3.6252,22.4938,77.2744
3088.5384,54.6886,2.719,0.077847,4.3474,34.4841,204.925
3167.3292,60.0515,2.6605,3.98E-02,4.242,45.1356,39.8208
3058.2108,60.4409,2.6054,0.164998,3.8519,14.6374,2000
3024.9876,64.3567,2.8125,4.02E-02,3.5536,30.3486,19.3353
3144.6216,63.4255,2.534,0.170809,4.5188,41.9508,26.4323
3094.1772,55.3822,2.7219,0.110945,3.7533,32.0438,372.44
3063.6972,58.33,2.6424,0.15201,3.6866,27.712,1811.53
3081.0708,59.767,2.5534,0.111016,4.8145,19.588,74.9229
3031.236,61.3184,2.3985,0.207344,2.9819,23.5799,18.4541
3159.4044,63.7117,2.5945,0.134736,4.5893,28.0346,20.1734
2991.4596,56.7182,2.6933,0.109922,3.7599,33.5725,1970.82
3645.2556,55.3825,2.6034,5.54E-02,5.263,42.5417,34.5849
3753.7644,67.0693,2.3257,0.110872,2.3474,22.6422,751.199
3740.9628,60.0078,2.673,0.056845,5.141,63.4824,34.7891
3729.99,59.1136,2.5348,8.26E-02,3.8605,33.5291,83.7503
3878.4276,80.5447,2.3429,0.161272,2.5645,56.7885,2.1117
3885.2856,75.5758,2.3907,0.145782,2.7905,65.368,2.0662
3723.4368,71.3186,2.4006,0.116149,2.8807,24.4985,1666.02
3872.0268,76.7795,2.3635,0.131588,2.9845,44.2168,4.2797
3587.6484,60.154,2.6286,6.46E-02,5.3037,39.9567,649.11
3758.946,57.2255,2.5328,4.71E-02,3.2928,17.5741,371.909
3737.3052,80.247,2.3159,0.11608,2.2325,25.4855,323.517
3664.3056,55.2939,2.6337,0.10605,4.5855,36.1702,47.6107
3526.6884,56.3846,2.6746,0.116283,3.9089,36.0308,56.4531
3731.0568,68.1291,2.3771,0.123245,2.758,32.4513,41.2938
3559.6068,54.4078,2.6795,2.35E-02,5.0285,25.2263,2000
3879.6468,78.4999,2.3725,0.145595,2.603,53.6758,2.5108
3030.9312,54.476,2.72,11.8764,3.9819,38.0416,19.0732
3506.4192,61.5847,2.4992,0.114663,3.3849,25.5909,22.3651
3639.6168,53.4489,2.6304,3.68E-02,5.0734,58.4535,48.8835
3589.3248,59.4587,2.5787,0.148015,4.1062,35.5372,95.7761
3509.6196,74.0345,2.3342,0.131151,2.5325,34.4647,13.3692
3714.2928,60.9053,2.5872,0.102812,5.3271,29.6863,56.9111
3880.7136,78.0551,2.357,0.147696,2.5208,56.3101,2.3903
3758.7936,55.936,2.5431,4.17E-02,3.3591,17.2926,961.667
3709.416,53.4819,2.7361,0.044946,5.4463,12.5932,2000
3430.8288,63.5539,2.6755,2.66E-02,5.1608,50.004,547.206
3600.2976,50.6563,2.5875,0.029869,5.309,35.7251,2000
3501.6948,53.4739,2.6768,0.029547,3.3928,44.8736,106.346
3574.6944,58.9068,2.5239,0.169812,3.8852,30.2594,270.604
3673.1448,56.57,2.6683,8.09E-02,4.567,35.4528,50.3571
3762.2988,57.1546,2.6272,0.064526,3.4655,24.2984,32.0041
3533.0892,64.9361,2.4818,0.201699,3.8415,46.8919,15.4364
3106.5216,50.7965,2.8184,0.050511,3.9009,33.8525,184.042
3055.3152,62.0047,2.6645,5.53E-02,4.8151,16.2162,923.694
3087.9288,50.0827,2.7858,1.52E-02,4.9782,36.8442,1562.31
3166.2624,58.4475,2.6279,15.2517,3.6552,59.696,24.4066
3096.006,60.793,2.811,0.11497,3.798,45.2231,17.6195
3069.9456,59.6858,2.6635,0.148338,3.8838,26.4061,1659.01
3023.9208,69.409,2.7142,5.48E-02,3.2235,40.4358,11.1475
2979.7248,61.2243,2.6508,0.148903,3.8379,34.794,944.12
3035.9604,57.4541,2.7115,7.78E-02,3.7007,40.073,19.8164
3056.6868,66.8432,2.4657,0.253114,3.6647,11.1832,635.592
3367.278,55.07,2.694,0.111,3.906,51.36,172.044
3087.7764,49.8187,2.7926,0.010178,5.0187,37.0877,1813.51
3108.0456,55.2694,2.7195,0.083017,3.7141,43.9202,163.421
3031.0836,54.3686,2.6907,13.3963,3.8934,39.363,20.7519
3025.2924,63.5515,2.6637,16.3607,3.3835,41.7702,13.3003
3144.3168,63.8668,2.497,0.219605,4.6646,38.6908,23.4979
3141.2688,59.6821,2.6707,0.120523,4.0407,46.7352,3.0424
3353.7144,64.4629,2.5073,0.235741,3.2617,37.3235,5.5161
3085.4904,49.2421,2.7664,0.013866,4.9091,29.2997,2000
3766.7184,53.9659,2.6694,0.116164,3.7108,36.8831,13.3617
3114.5988,61.1246,2.6904,6.04E-02,4.7522,49.1785,8.0315
3142.488,64.3183,2.5623,0.125699,4.6288,32.3383,13.5681
3149.6508,55.8599,2.6936,8.02E-02,4.5438,34.1332,42.9319
3107.1312,51.6623,2.8394,2.93E-02,4.0253,35.5692,208.973
3109.1124,65.1279,2.6746,7.45E-02,3.4005,41.7262,118.385
2974.086,91.3134,2.5992,0.122735,4.8995,27.3804,2000
3363.3156,51.4382,2.758,7.60E-02,3.997,30.04,1016.24
3198.7236,56.27,2.6885,11.9525,3.4009,43.7605,25.4147
3022.7016,64.2767,2.6748,6.52E-02,3.2681,30.9471,315.545
3026.3592,69.5866,2.714,4.89E-02,3.0648,36.3766,8.8007
3196.8948,54.9425,2.661,12.1698,3.3375,48.9876,18.9792
3216.0972,57.2859,2.6659,13.5676,3.3874,60.4116,3.5198
3340.1508,56.9599,2.6416,13.6351,3.6121,31.0471,66.7494
3133.4964,69.1667,2.4286,19.5179,4.2112,28.1664,16.171
3233.3184,73.4121,2.3899,30.5994,3.024,39.7131,3.0443
3098.7492,61.632,2.6539,3.53E-02,3.518,28.1777,70.0596
3143.5548,71.2701,2.4236,0.296642,4.5039,32.9732,17.9315
3106.2168,51.0467,2.8125,6.84E-02,3.9789,33.5787,229.209
3612.642,52.8264,2.6325,8.87E-02,4.4159,34.6718,28.1578
3150.4128,61.1574,2.6651,0.106924,4.3664,28.8955,18.431
3161.6904,64.4107,2.6215,0.161211,5.0883,31.6368,18.387
3137.4588,62.5852,2.5157,17.8454,4.0032,40.03,10.6891
3575.304,58.93,2.6238,0.146051,3.6175,17.0247,1552.7
3229.6608,53.1442,2.725,9.56E-02,3.7008,49.7334,209.322
3092.3484,50.6717,2.7821,1.60E-02,4.9212,36.0618,2000
3051.9624,60.6192,2.6046,6.85E-02,5.0121,16.3266,180.428
3160.9284,60.8612,2.6685,0.115398,4.6723,38.1375,15.561
3084.1188,51.36,2.7485,1.97E-02,4.7249,21.6894,1072.27
3399.4344,56.7869,2.6821,0.132321,3.7697,43.2515,28.3782
3023.0064,66.4515,2.716,0.051128,3.3471,34.1013,90.1638
3508.7052,68.8655,2.4415,0.249955,3.3462,41.4696,16.078
3573.9324,66.2713,2.5534,0.177602,4.0212,29.53,22.4345
3291.9924,61.2218,2.604,9.61E-02,4.3884,55.3158,62.3121
3482.6448,55.278,2.6568,2.56E-02,5.4011,39.9859,37.9129
3031.8456,56.9348,2.6044,15.3345,3.8645,36.3155,28.2895
3363.1632,59.1419,2.6434,0.113721,4.3567,48.2441,30.3189
3558.2352,57.2229,2.6609,0.146115,3.5755,25.2597,6.8662
3382.6704,50.2767,2.5651,0.004934,5.0893,19.0048,142.67
3330.2448,62.9497,2.5866,5.06E-02,2.4112,50.9665,10.0069
3489.8076,51.6556,2.7096,7.64E-02,3.8101,40.5367,210.124
3565.8552,51.485,2.7203,8.00E-02,3.924,39.334,2000
3584.2956,60.4284,2.6267,5.83E-02,2.7391,50.1623,43.9824
3598.6212,55.0808,2.7219,1.86E-02,3.6042,41.5783,22.3457
3132.7344,67.9347,2.4398,18.8855,4.3994,34.8897,7.459
3584.9052,63.506,2.5807,6.26E-02,2.5564,58.9858,10.6198
3719.6268,50.2708,2.7476,9.83E-03,4.779,15.7281,187.013
3277.5144,54.6281,2.6582,0.126938,3.5956,42.3223,57.2724
3434.7912,52.7646,2.7131,0.002238,5.0852,31.1423,94.5601
3643.2744,68.1351,2.4522,7.56E-02,2.364,16.8504,61.6183
3585.21,65.5145,2.5598,6.84E-02,2.4509,59.705,6.7567
3553.206,56.8575,2.6591,0.025779,5.0071,37.0743,53.2608
3401.568,49.2803,2.8319,3.61E-02,4.0614,20.601,150.901
3664.6104,52.2015,2.729,5.75E-03,5.2734,29.5407,170.963
3568.7508,51.1534,2.7219,8.96E-03,5.1584,39.3555,132.753
3564.1788,55.0374,2.7103,3.27E-02,5.2286,48.9473,18.617
3703.32,51.9505,2.683,1.08E-02,5.1973,15.6973,65.4292
3248.2536,66.366,2.5057,24.5473,3.6612,39.7051,5.1609
3070.86,56.0737,2.7312,9.58E-02,4.1203,31.9618,133.362
3339.846,58.5645,2.6115,15.6889,3.5905,36.9861,22.2812
3102.102,97.1901,2.2953,0.204856,2.3677,28.4627,14.2913
3154.5276,66.2352,2.5355,0.185992,3.9543,33.7574,70.7636
3044.19,66.4782,2.4486,0.176035,4.5191,21.9736,77.3799
2990.3928,53.469,2.7388,7.39E-02,4.1026,28.8195,280.005
3374.898,64.6684,2.4873,0.22664,3.3313,32.1888,8.7174
3339.084,63.9913,2.5079,21.5568,3.2201,25.5818,36.609
3188.3604,66.3841,2.446,24.7708,3.0416,44.2799,18.2927
3147.5172,64.4044,2.5386,0.161652,4.3889,32.3263,56.5775
3099.5112,83.828,2.5625,0.079881,3.1421,31.4412,32.9509
3280.41,59.5627,2.6648,0.144988,3.3177,45.9836,48.5753
3363.6204,51.53,2.714,8.40E-02,3.828,29.1,1082.21
3160.014,61.4278,2.5956,0.152622,4.2801,37.6445,19.6706
3080.766,61.4723,2.5574,0.130311,4.6995,22.6627,58.8847
3394.1004,55.3706,2.7354,0.106954,3.7184,50.0141,195.294
3702.7104,61.0297,2.5452,0.141888,4.4983,35.8388,26.4357
3503.676,60.5986,2.6204,5.35E-02,3.1678,68.1237,14.0041
3763.0608,63.0719,2.5123,7.02E-02,3.2663,18.7743,91.5792
3317.1384,53.8135,2.6823,0.109267,3.6987,30.1272,2000
3368.1924,55.85,2.665,0.127,3.759,67.84,322.25
3652.7232,65.5663,2.5608,0.075094,4.9941,36.6732,21.1072
3657.4476,51.3077,2.6255,0.033498,5.489,86.3507,447.987
3596.9448,52.2031,2.7238,3.71E-02,5.2598,49.4463,2000
3065.6784,63.0727,2.5796,0.187793,3.6289,23.1761,99.3109
3477.6156,56.7477,2.6503,0.12757,4.376,34.6138,83.6946
3535.8324,59.2336,2.5754,0.169176,4.3034,31.1162,25.7176
